name,state,chamber,party,lid_tw,total_posts_tw,total_likes_tw,total_retweets_tw,total_misinfo_count_tw,total_interactions_tw,interaction_score_tw,overperforming_score_tw,civility_score_tw
Sonny Borrelli,AZ,S,R,772437438,2377,39485,9856509,18,9895994,0.9960100016228788,1.2916115805052566,1.0
Sonya Anderson,MO,H,R,36677751,353,100,317065,0,317165,0.999684706698406,1.2963768856957256,1.0
Sonya Halpern,GA,S,D,626853575,35,34,59,0,93,0.6344086021505376,0.8226920372030972,1.0
Sonya Harper,IL,H,D,315085685,1,1,0,0,1,0.0,0.0,1.0
Sonya Jaquez Lewis,CO,,D,785525274,276,1975,2241278,0,2243253,0.9991195821425404,1.2956440402226934,1.0
Sonya Williams-Barnes,MS,H,D,308764455,5,74,20,0,94,0.2127659574468085,0.2759118624590265,1.0
Spencer Frye,GA,H,D,91328704,86,646,2000,0,2646,0.7558578987150416,0.9801857547675168,1.0
Spencer Gosch,SD,H,R,512470467,19,24,16212,0,16236,0.9985218033998522,1.294868849265396,1.0
Stacey Donato,IN,S,R,786966196050599808,0,0,0,0,0,0.0,0.0,0.0
Stacey Guerin,ME,S,R,4223304335,27,21,6411,0,6432,0.9967350746268656,1.2925518448471158,1.0
Stan Blake,WY,H,D,473258233,937,3408,1258321,0,1261729,0.9972989445435588,1.2932830633219432,1.0
Stan Lambert,TX,H,R,46680531,1089,12998,2708,0,15706,0.1724181841334522,0.2235894448385016,1.0
Stan Lee,KY,H,R,4077627497,158,657,726123,0,726780,0.9990960125485016,1.2956134755089268,1.0
Stanley Chang,HI,S,D,71744247,150,8881,6318,0,15199,0.4156852424501612,0.5390547003734331,1.0
Stephan Pappas,WY,S,R,365508775,1,0,0,0,0,0.0,0.0,1.0
Stephanie Bice,OK,S,R,32289500,881,20220,124643,0,144863,0.8604198449569593,1.115780197018273,1.0
Stephanie Chang,MI,S,D,16785950,3763,86314,3362133,0,3448447,0.974970182229856,1.2643274424589634,1.0
Stephanie Clayton,KS,,D,83436796,3949,45020,736512,0,781532,0.9423951930311236,1.22208466054376,1.0
Stephanie Flowers,AR,S,D,369755338,239,12388,199945,0,212333,0.9416576792114272,1.2211282631293263,1.0
Stephanie Hilferty,LA,H,R,207725397,120,292,2610,0,2902,0.8993797381116472,1.1663028314213917,1.0
Stephanie Howse,OH,,D,34148074,1002,16927,1700905,0,1717832,0.990146300685981,1.284007616667166,1.0
Stephanie Kifowit,IL,H,D,108195729,742,1295,300249,0,301544,0.9957054360226036,1.291216624173796,1.0
Stephanie Klick,TX,H,R,15876673,324,878,27853,0,28731,0.9694406738366224,1.257156854750442,1.0
Stephanie Kunze,OH,S,R,417574791,972,5446,207856,0,213302,0.9744681250058602,1.2636763818034151,1.0
Stephanie Pitcher,UT,H,D,252442108,145,1234,581398,0,582632,0.9978820250175068,1.2940391937737363,1.0
Stephen Baldwin,WV,S,D,3931912355,14,572,67,0,639,0.1048513302034428,0.13596971124937,1.0
Stephen Fenberg,CO,,D,821142,741,13843,171470,0,185313,0.9252993583828442,1.199915025726698,1.0
Stephen Handy,UT,H,R,555376962,531,1486,13072,0,14558,0.8979255392224207,1.1644170470190036,1.0
Stephen Hawley,NY,H,R,339255502,16,6,1,0,7,0.1428571428571428,0.1852551076510606,1.0
Stephen Hershey,MD,S,R,1056412284,121,349,436,0,785,0.5554140127388535,0.7202529790459071,1.0
Stephen Kinsey,PA,H,D,976711044,448,1434,24535,0,25969,0.9447803149909508,1.225177652721761,1.0
Stephen L. Goldfinch,SC,S,R,2698216466,130,402,105,0,507,0.2071005917159763,0.2685650968905909,1.0
Stephen Meeks,AR,H,R,50019863,2246,1309,4764208,5,4765517,0.9997253183652476,1.2964295503267138,1.0
Stephen Smyk,DE,H,R,21203888,59,106,338,0,444,0.7612612612612613,0.9871927583387602,1.0
Stephen Ucci,RI,H,D,796918462954225664,0,0,0,0,0,0.0,0.0,0.0
Steve Allison,TX,H,R,987059309094866944,0,0,0,0,0,0.0,0.0,0.0
Steve Berch,ID,H,D,596681768,903,4919,36030,0,40949,0.8798749664216464,1.1410093213674084,1.0
Steve Bergquist,WA,H,D,540633969,16,3,74,0,77,0.961038961038961,1.2462616332889536,1.0
Steve Butz,MO,H,D,1239589801,128,535,1864,0,2399,0.7769904126719467,1.0075900978036847,1.0
Steve Clouse,AL,H,R,431943498,223,131,98251,0,98382,0.998668455611799,1.2950590257645762,1.0
Steve Cwodzinski,MN,S,D,4895965243,277,8559,2993,0,11552,0.2590893351800554,0.3359833587601603,1.0
Steve Davisson,IN,H,R,48582584,14,7,35,0,42,0.8333333333333334,1.080654794631187,1.0
Steve Doyle,WI,H,D,16896997,25,6,2973,0,2979,0.9979859013091642,1.29417389906889,1.0
Steve Drazkowski,MN,H,R,43479137,239,6042,533010,0,539052,0.9887914338505376,1.2822506446569957,1.0
Steve Elkins,MN,H,D,164142300,10,62,35,0,97,0.3608247422680412,0.4679123853042253,1.0
Steve Glazer,CA,S,D,171972003,1206,15019,1531166,0,1546185,0.990286414626969,1.284189314429714,1.0
Steve Gooch,GA,S,R,74058197,7,11,88,0,99,0.8888888888888888,1.1526984476065996,1.0
Steve Harshman,WY,H,R,1271243048,148,1974,129192,0,131166,0.9849503682356708,1.2772696054891572,1.0
Steve Henson,GA,S,D,2168988270,241,367,438290,0,438657,0.9991633554234858,1.2957008047898098,1.0
Steve Hobbs,WA,S,R,133859516,112,593,372,0,965,0.3854922279792746,0.4999008293506342,1.0
Steve Hopkins,MS,H,R,3018346162,77,82,279190,0,279272,0.9997063794436964,1.2964049906030586,1.0
Steve Jarvis,NC,H,R,109290454,106,250,175818,0,176068,0.9985800940545698,1.2949444397559993,1.0
Steve Johnson,MI,H,D,2787138007,19,1173,18197,0,19370,0.939442436757873,1.2182555682748817,1.0
Steve Livingston,AL,S,R,3027313951,275,574,12863,0,13437,0.957282131428146,1.241389830171106,1.0
Steve Lynch,MO,H,R,130901013,14,137,655,0,792,0.827020202020202,1.0724680158839812,1.0
Steve McCarter,PA,H,D,976549099,460,559,2033,0,2592,0.7843364197530864,1.0171162951320387,1.0
Steve Moss,SC,H,R,43310359,140,132,24,0,156,0.1538461538461538,0.1995055005472961,1.0
Steve O'Ban,WA,S,R,150812342,405,1853,830259,0,832112,0.997773136308574,1.293897988447269,1.0
Steve Oroho,NJ,S,R,111073776,378,2661,3232,0,5893,0.5484473103682335,0.7112186586624123,1.0
Steve Samuelson,PA,H,D,4419302009,1413,9940,1956272,0,1966212,0.9949445939705382,1.2902299750399702,1.0
Steve Santarsiero,PA,S,D,187972951,4337,5598,179275,0,184873,0.9697197535605524,1.257518761360541,1.0
Steve Tarvin,GA,H,R,73957876,79,12,85769,0,85781,0.9998601088819202,1.2966043447484494,1.0
Steve Toth,TX,H,R,93902984,1747,8434,1293291,14,1301725,0.9935209049530432,1.2883837554045865,1.0
Steve Vick,ID,S,R,247183872,147,116,381981,1,382097,0.999696412167591,1.2963920651814032,1.0
Steve West,KY,S,R,3107499705,5,65,3025,0,3090,0.9789644012944984,1.269507088838579,1.0
Steve Westfall,WV,H,R,1323645698,5,0,29,0,29,1.0,1.2967857535574243,1.0
Steve Yeager,NV,H,D,440578066,4700,45736,110202,0,155938,0.7067039464402519,0.916443609726528,1.0
Steven Bradford,CA,S,D,1140560719,512,6571,237881,0,244452,0.9731194672164678,1.2619274615957068,1.0
Steven Choi,CA,H,R,57157213,113,183,49282,0,49465,0.9963004144344486,1.291988183701951,1.0
Steven Cymbrowitz,NY,H,D,16489259,274,756,373,0,1129,0.3303808680248007,0.4284332029024972,1.0
Steven Dickerson,TN,S,R,490880166,2440,10017,107384,0,117401,0.9146770470438924,1.1861401637124938,1.0
Steven Englebright,NY,H,D,2325709850,94,919,2665,0,3584,0.7435825892857143,0.964267308379056,1.0
Steven Howitt,MA,H,R,114258394,31,74,37,0,111,0.3333333333333333,0.4322619178524748,1.0
Steven J. Lund,UT,H,R,1359660280133812224,0,0,0,0,0,0.0,0.0,0.0
Steven Neville,NM,S,R,462606062,1,0,0,0,0,0.0,0.0,1.0
Steven Otis,NY,H,D,1561014955,123,79,9738,0,9817,0.9919527350514412,1.2863501750170316,1.0
Steven Owens,MA,H,D,88722764,1282,8106,235200,0,243306,0.9666839288796824,1.2535819471640908,1.0
Steven Roberts,MO,H,D,4785820572,300,1164,11548,0,12712,0.9084329767149152,1.1780429422656655,1.0
Steven Rudy,KY,H,R,2440822385,40,438,374,0,812,0.4605911330049261,0.597288019495661,1.0
Steven Sainz,GA,H,R,32240965,145,60,1177,0,1237,0.9514955537590946,1.2338858786880265,1.0
Steven Smith,NH,H,R,519592842,31,9,24182,0,24191,0.9996279608118722,1.2963032984384957,1.0
Steven Stafstrom,CT,H,D,472186748,1346,5907,1422648,0,1428555,0.9958650524481032,1.2914236124804177,1.0
Steven Wayne Long,SC,H,R,1950548744,13,1,147047,0,147048,0.9999931994994832,1.2967769347652374,1.0
Steven Xiarhos,MA,H,R,1216691964575395840,0,0,0,0,0,0.0,0.0,0.0
Stewart Jones,SC,H,R,2372919800,94,6506,4145,1,10651,0.3891653365881138,0.504664064265846,1.0
Strom Peterson,WA,H,D,4039345572,87,453,118,0,571,0.2066549912434325,0.2679872485460177,1.0
Stuart Bishop,LA,H,R,278677461,12,38,1012,0,1050,0.9638095238095238,1.249854459619156,1.0
Sue Crawford,NE,S,D,1058726408,69,74,600,0,674,0.8902077151335311,1.1544086826920694,1.0
Sue Errington,IN,H,D,111618237,344,1361,116397,0,117758,0.9884423988179148,1.281798020999198,1.0
Sue Helm,PA,H,R,334079251,63,52,6,0,58,0.1034482758620689,0.1341502503680094,1.0
Sue Rezin,IL,S,R,227071659,801,8150,12067,0,20217,0.5968739179898106,0.774017593519189,1.0
Sue Serino,NY,S,R,2533083625,482,12946,7094,0,20040,0.3539920159680638,0.4590518031804575,1.0
Suhas Subramanyam,VA,H,D,3017738772,1709,10917,2391400,0,2402317,0.995455637203583,1.2908926886240346,1.0
Summer Lee,PA,H,D,917389190328876800,0,0,0,0,0,0.0,0.0,0.0
Susan Almy,NH,H,D,2677498764,101,262,68804,0,69066,0.99620652709003,1.2918664319312694,1.0
Susan C. Fisher,NC,H,D,169139159,247,187,187300,0,187487,0.9990025975134276,1.2954923362222748,1.0
Susan Concannon,KS,,R,736007360,137,1109,31276,0,32385,0.9657557511193454,1.2523782994677168,1.0
Susan Duckworth,UT,H,D,4269631819,17,31,379,0,410,0.9243902439024392,1.198736099020156,1.0
Susan Eggman,CA,H,D,82221207,766,4788,1632793,0,1637581,0.997076175163244,1.2929941791632218,1.0
Susan Holmes,GA,H,R,347450046,310,818,4035,0,4853,0.8314444673397898,1.0782053401203808,1.0
Susan Kent,MN,S,D,1068476821,4922,45423,5883948,0,5929371,0.9923393223328412,1.2868514958960573,1.0
Susan Lontine,CO,,D,2964236845,1245,3988,1805754,0,1809742,0.9977963709744262,1.2939281188309348,1.0
Susan Lynn,TN,H,R,50687410,2176,4079,13542962,0,13547041,0.9996989010367652,1.2963952927114908,1.0
Susan M. Ford,NH,H,D,1033943323,12872,8,72447429,0,72447437,0.9999998895751137,1.296785610360005,1.0
Susan Manchester,OH,,R,1670445392,341,3945,600,0,4545,0.132013201320132,0.1711928387534553,1.0
Susan R. Donovan,RI,H,D,735562188014882816,0,0,0,0,0,0.0,0.0,0.0
Susan Valdes,FL,H,D,753987344,986,1041,1172122,2,1173163,0.999112655274672,1.295635057559125,1.0
Susan Wagle,KS,S,R,612104094,100,1522,12594,0,14116,0.8921790875602154,1.1569651303699493,1.0
Susan Westrom,KY,H,D,1205541642,384,3768,229242,0,233010,0.9838290202137248,1.2758154573495175,1.0
Susie Martinez,NV,H,D,3160375993,339,2224,234875,0,237099,0.9906199520031717,1.2846218409474528,1.0
Suzanne Miles,KY,H,R,2161836632,12,5,75,0,80,0.9375,1.2157366439600856,1.0
Suzanne Prentiss,NH,S,D,2569071613,555,3465,32095,0,35560,0.9025590551181102,1.1704257244214156,1.0
Suzanne Salisbury,ME,H,D,31586658,182,22,819293,0,819315,0.9999731483007146,1.2967509326563325,1.0
Suzanne Smith,NH,H,D,520046183,283,235,479784,0,480019,0.99951043604524,1.2961508939954365,1.0
Suzanne Vail,NH,H,D,292466294,1144,365,1532690,0,1533055,0.999761913303828,1.2964770061217172,1.0
Suzette Martinez Valladares,CA,H,R,33299474,662,8478,31326,0,39804,0.7870063310220078,1.0205785980288382,1.0
Sydney Batch,NC,H,D,940024922394497024,0,0,0,0,0,0.0,0.0,0.0
Sydney Carlin,KS,,D,83935810,356,138,695088,0,695226,0.999801503396018,1.2965283459892512,1.0
Sydney Jordan,MN,H,D,45952699,2100,35074,1251513,0,1286587,0.9727387265688212,1.2614337225480383,1.0
Sylleste H. Davis,SC,H,R,33717887,790,3532,387930,1,391462,0.9909774128778784,1.2850853911172264,1.0
Sylvia Allen,AZ,S,R,116012791,76,697,562,0,1259,0.4463860206513105,0.5788670321678099,1.0
T.J. Shope,AZ,S,R,433115617,4042,24490,1778765,4,1803255,0.9864190034132722,1.279174110664644,1.0
TC Clements,MI,H,R,1092156120066654208,0,0,0,0,0,0.0,0.0,0.0
Tackey Chan,MA,H,D,2792686327,303,1108,3861,0,4969,0.7770175085530288,1.007625235356252,1.0
Tama Theis,MN,H,R,1198440361,205,2,12703,0,12705,0.9998425816607636,1.296581615697754,1.0
Tami Gouveia,MA,H,D,1870721408,3703,32603,2740237,0,2772840,0.9882420190129976,1.2815381713228806,1.0
Tami Zawistowski,CT,H,R,948122754,164,288,315,0,603,0.5223880597014925,0.6774253936494008,1.0
Tammy Townley,OK,H,R,777939386054742016,0,0,0,0,0,0.0,0.0,0.0
Tammy West,OK,H,R,2569627866,62,218,179,0,397,0.4508816120906801,0.584696851100199,1.0
Tan Parker,TX,H,R,23484025,725,5244,48084,0,53328,0.9016651665166516,1.1692665424177768,1.0
Tana Senn,WA,H,D,14531265,1141,7560,1030362,0,1037922,0.9927162156693856,1.287340245805499,1.0
Tandy Darby,TN,H,R,2466636841,85,1,1524,0,1525,0.999344262295082,1.2959354022436165,1.0
Tanner Magee,LA,H,R,3235063974,2848,24934,238927,0,263861,0.905503276346258,1.1742437485653991,1.0
Tara Nethercott,WY,S,R,976159943668609024,0,0,0,0,0,0.0,0.0,0.0
Tasha Boerner Horvath,CA,H,D,719255395861078016,0,0,0,0,0,0.0,0.0,0.0
Tawna Sanchez,OR,H,D,4423339692,68,395,261606,0,262001,0.9984923721665184,1.294830683261299,1.0
Ted Philips,MA,H,D,281525445,197,1582,106824,0,108406,0.9854067118056196,1.2778613853293943,1.0
Terence Everitt,NC,H,D,2750775183,2209,9231,13150770,0,13160001,0.9992985562843042,1.2958761313399878,1.0
Teresa Alonso Leon,OR,H,D,3335776391,15,209,103,0,312,0.3301282051282051,0.4281055532577395,1.0
Teresa Benitez-Thompson,NV,H,D,249814921,394,6326,4129,0,10455,0.3949306551889048,0.5121404472920714,1.0
Teresa Fedor,OH,S,D,2165364858,1448,11945,1713807,0,1725752,0.9930783797440188,1.2878098950179335,1.0
Teresa Pierce,ME,H,D,22678060,1,0,122,0,122,1.0,1.2967857535574243,1.0
Teresa Tanzi,RI,H,D,20023252,5338,7358,14174928,0,14182286,0.9994811837809504,1.2961129600758463,1.0
Teri Anulewicz,GA,H,D,81873759,5343,39564,1055280,0,1094844,0.963863344914892,1.249924254061838,1.0
Terri Austin,IN,H,D,133782380,35,31,86717,0,86748,0.9996426430580532,1.296322338166173,1.0
Terri Bryant,IL,H,R,77869106,2,2,0,0,2,0.0,0.0,1.0
Terri Collins,AL,H,R,474388304,107,657,450,0,1107,0.4065040650406504,0.5271486803078962,1.0
Terri Lynn Weaver,TN,H,R,74093449,105,569,268185,2,268754,0.9978828222091578,1.2940402275605123,1.0
Terri-Denise Cortvriend,RI,H,D,17308869,1427,4855,854159,1,859014,0.9943481712754392,1.2894565425858673,1.0
Terrie Wood,CT,H,R,137026262,150,291,70398,0,70689,0.9958833764800747,1.291447374824026,1.0
Terry Alexander,SC,H,D,247289982,320,1510,708865,0,710375,0.9978743621326764,1.2940292566538572,1.0
Terry Austin,VA,H,R,1325194064,4,0,106,0,106,1.0,1.2967857535574243,1.0
Terry Canales,TX,H,D,618306293,5221,62636,6635391,0,6698027,0.9906485895025504,1.2846589776486648,1.0
Terry Goodin,IN,H,D,3195488189,84,759,261566,0,262325,0.9971066425235872,1.2930336888020637,1.0
Terry Johnson,OH,,R,854017279,1839,2883,986370,5,989253,0.9970856798008194,1.2930065046418229,1.0
Terry Kilgore,VA,H,R,66990324,518,15888,32241,0,48129,0.6698871782085645,0.8687001491916501,1.0
Terry Meza,TX,H,D,1887035960,308,1475,2981,0,4456,0.6689856373429084,0.8675310438408174,1.0
Terry Rice,AR,S,R,525957664,39,126,1651,0,1777,0.9290939786156444,1.204835835184754,1.0
Terry Rogers,GA,H,R,2317824619,41,288,71,0,359,0.1977715877437326,0.2564673774445046,1.0
Terry Sabo,MI,H,D,949910528,96,331,40,0,371,0.1078167115902965,0.1398151755857061,1.0
Terry Van Duyn,NC,S,D,480686410,85,1268,79954,0,81222,0.984388466179114,1.2765409389073197,1.0
Thad Altman,FL,H,R,243682732,332,227,158404,0,158631,0.9985690060580844,1.2949300610001215,1.0
Themis Klarides,CT,H,R,221061994,469,7252,19105,0,26357,0.7248548772622074,0.939981478230246,1.0
Theresa Gavarone,OH,,R,827240645634977920,0,0,0,0,0,0.0,0.0,0.0
Theresa Mah,IL,H,D,22152467,99,68,8518,0,8586,0.9920801304449104,1.286515379548351,1.0
Theresa Manzella,MT,S,R,2815717972,30,2,162180,0,162182,0.99998766817526,1.2967697618227862,1.0
Thomas Beadle,ND,H,R,596849795,706,1889,2672408,0,2674297,0.9992936461432668,1.2958697639390426,1.0
Thomas Caltagirone,PA,H,D,253697236,85,35,75,0,110,0.6818181818181818,0.8841721046982439,1.0
Thomas Chittenden,VT,S,D,82253713,11,80,10,0,90,0.1111111111111111,0.1440873059508249,1.0
Thomas Exum Sr.,CO,,D,237824829,105,1385,519,0,1904,0.2725840336134453,0.3534830914371341,1.0
Thomas Golden Jr.,MA,H,D,391205502,326,2923,30320,0,33243,0.9120717143458772,1.1827616053864305,1.0
Thomas Kean Jr.,NJ,S,R,78033328,937,9193,6356,0,15549,0.4087722683130748,0.5300900539977484,1.0
Thomas M. Bennett,IL,H,R,53844728,132,67,7,0,74,0.0945945945945946,0.1226689226338104,1.0
Thomas M. Stanley,MA,H,D,611168182,683,1229,9526,0,10755,0.8857275685727568,1.1485988924582078,1.0
Thomas McElveen,SC,S,D,389137359,1164,17332,402354,0,419686,0.9587024585046916,1.243231690089362,1.0
Thomas P. Giblin,NJ,H,D,824253692,214,323,1226218,0,1226541,0.9997366578043456,1.2964442551497897,1.0
Thomas Pressly,LA,H,R,98497978,856,3831,637822,0,641653,0.994029483225357,1.289043272462692,1.0
Thomas R. Tillis,TN,H,R,788553004878290944,0,0,0,0,0,0.0,0.0,0.0
Tiff Bluemle,VT,H,D,44121093,25,31,2658,0,2689,0.9884715507623651,1.2818358248254498,1.0
Tim Ashe,VT,S,D,392462297,677,2748,52793,0,55541,0.9505230370357034,1.2326247328560365,1.0
Tim Butler,IL,H,R,3064982339,1963,8589,535016,0,543605,0.9841999245775884,1.2762964408445086,1.0
Tim Carpenter,WI,S,D,383914254,641,13839,81880,0,95719,0.8554205539130162,1.1092971876146005,1.0
Tim Geitner,CO,,R,427125094,41,2017,128440,0,130457,0.9845389668626444,1.2767361060496225,1.0
Tim Grayson,CA,H,D,807049147178070016,0,0,0,0,0,0.0,0.0,0.0
Tim Knopp,OR,S,R,524643400,86,283,106,0,389,0.2724935732647814,0.3533657837457249,1.0
Tim Mahoney,MN,H,D,1245254672,20,228,34,0,262,0.1297709923664122,0.1682851741257726,1.0
Tim Mathern,ND,S,D,18269792,207,348,24851,0,25199,0.9861899281717528,1.278877049154949,1.0
Tim Miley,WV,H,D,19957738,1173,1122,5222093,0,5223215,0.9997851897729656,1.296507190715288,1.0
Tim Sheldon,WA,S,D,2328905570,1,0,0,0,0,0.0,0.0,1.0
Tim Whelan,MA,H,R,475380513,1142,8137,622367,0,630504,0.9870944514229886,1.2800500220209128,1.0
Timi Brown-Powers,IA,H,D,2348997086,14,2,772,0,774,0.9974160206718348,1.293434885977173,1.0
Timothy Dukes,DE,H,R,2419327837,18,19,591,0,610,0.9688524590163936,1.2563940661515376,1.0
Timothy Hawkes,UT,H,R,391117640,91,768,119,0,887,0.1341600901916572,0.1739768936565203,1.0
Timothy Hill,TN,H,R,418308861,100,436,595,0,1031,0.577109602327837,0.7483875105399298,1.0
Timothy Horrigan,NH,H,D,1152751316,4535,5566,2515501,0,2521067,0.9977922046498566,1.2939227160005884,1.0
Timothy Josephson,NH,H,D,732367612064243712,0,0,0,0,0,0.0,0.0,0.0
Timothy K. Moore,NC,H,R,282219422,1371,28316,90413,4,118729,0.7615072981327224,0.9875118154485208,1.0
Timothy Kacena,IA,H,D,733775968645611520,0,0,0,0,0,0.0,0.0,0.0
Timothy Kennedy,NY,S,D,221176170,810,9547,236955,0,246502,0.9612700911148794,1.2465613594786231,1.0
Timothy Lanane,IN,S,D,1137092378,520,2182,4794,2,6976,0.6872133027522935,0.8911684206643196,1.0
Timothy Smith,NH,H,D,3439313823,2360,4134,10281496,0,10285630,0.9995980800398224,1.2962645494789962,1.0
Timothy Wesco,IN,H,R,100674437,17,15,19755,0,19770,0.9992412746585736,1.2958018493437995,1.0
Tina Bojanowski,KY,H,D,417356769,881,4861,1484302,0,1489163,0.9967357502167324,1.2925527209424303,1.0
Tina Davis,PA,H,D,224777375,444,508,2667,0,3175,0.84,1.0893000329882363,1.0
Tina Kotek,OR,H,D,2835931010,399,12903,185569,0,198472,0.9349883106937,1.212479521050313,1.0
Tina Liebling,MN,H,D,18614806,491,3102,2879058,0,2882160,0.9989237238737614,1.2953900540100245,1.0
Tina Orwall,WA,H,D,49246546,122,155,375407,0,375562,0.9995872851885974,1.2962505508697155,1.0
Tina Polsky,FL,S,D,3655540349,801,11211,293592,0,304803,0.9632188659560438,1.2490885029295362,1.0
Tippi McCullough,AR,H,D,998262294,46,63,164429,0,164492,0.9996170026505848,1.2962890880510527,1.0
Toby Ann Stavisky,NY,S,D,121783565,219,939,22613,0,23552,0.9601307744565216,1.245083909867274,1.0
Tod Ohnstad,WI,H,D,1342587882,29,66,42,0,108,0.3888888888888889,0.5043055708278873,1.0
Todd Ames Hunter,TX,H,R,133165344,4428,15003,219008,0,234011,0.9358876292140113,1.2136457444953632,1.0
Todd Gilbert,VA,H,R,59824455,1171,13062,701346,1,714408,0.9817163301642758,1.27307575099171,1.0
Todd Gloria,CA,H,D,27532984,3291,111507,3748085,0,3859592,0.9711091224150118,1.2593204750974405,1.0
Todd Huston,IN,H,R,59932570,3,26,15,0,41,0.3658536585365853,0.4744338122771065,1.0
Todd Johnson,NC,S,R,894649058740097024,0,0,0,0,0,0.0,0.0,0.0
Todd Kaminsky,NY,S,D,1661203730,737,39304,182736,0,222040,0.8229868492163575,1.0672376214288846,1.0
Todd Pillion,VA,S,R,184472657,140,6043,1004,1,7047,0.1424719738895984,0.1847556260212366,1.0
Todd Prichard,IA,H,D,2981688690,265,3464,122922,0,126386,0.9725919010016932,1.2612433212443288,1.0
Todd Stephens,PA,H,R,117274716,581,338,213692,0,214030,0.9984207821333458,1.294737846326184,1.0
Todd Weiler,UT,S,R,77241120,6832,48340,78678,0,127018,0.619424018643027,0.8032602427875659,1.0
Tom Abinanti,NY,H,D,180034385,716,1727,853990,0,855717,0.9979818094066144,1.2941685927479587,1.0
Tom Begich,AK,S,D,820817126248189952,0,0,0,0,0,0.0,0.0,0.0
Tom Brinkman,OH,,R,39571021,152,123,3619,0,3742,0.967129877071085,1.2541602464255264,1.0
Tom Burnett,MT,H,R,178094600,7,0,778,0,778,1.0,1.2967857535574243,1.0
